,gt_label,gt_rank,gt_score,top1_label,top1_score,score_gap,image_path,difficulty,scale_score
3087,14,0,34.43817138671875,14,34.43817138671875,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/River/733.jpg,soft,0.1319513679499969
3091,14,2,31.139381408691406,12,31.643875122070312,0.5044937133789062,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/River/030.jpg,medium,0.11166988806116969
3094,14,5,28.335918426513672,12,29.51864242553711,1.1827239990234375,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/River/499.jpg,hard,0.1356261154184406
3096,14,0,30.558475494384766,14,30.558475494384766,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/River/035.jpg,soft,0.08536960801982162
3100,14,1,30.721454620361328,3,32.03612518310547,1.3146705627441406,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/River/725.jpg,hard,0.13498923818475173
3102,14,0,32.71661376953125,14,32.71661376953125,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/River/670.jpg,soft,0.10220012683932805
3103,14,1,31.44217300415039,11,31.768030166625977,0.32585716247558594,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/River/612.jpg,medium,0.11879567464703333
3104,14,1,30.2002010345459,11,30.724491119384766,0.5242900848388672,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/River/562.jpg,medium,0.1200528622878409
3106,14,0,33.477020263671875,14,33.477020263671875,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/River/547.jpg,soft,0.11747217491296831
3112,14,1,32.663509368896484,3,32.874061584472656,0.21055221557617188,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/River/457.jpg,medium,0.09426302809991571
3113,14,0,34.95750045776367,14,34.95750045776367,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/River/689.jpg,soft,0.10789235501695507
3114,14,0,31.148698806762695,14,31.148698806762695,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/River/549.jpg,soft,0.07653225297955069
3116,14,0,30.84649085998535,14,30.84649085998535,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/River/697.jpg,soft,0.0718198223874583
3117,14,0,29.294370651245117,14,29.294370651245117,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/River/175.jpg,medium,0.10621866163472436
3118,14,0,29.027626037597656,14,29.027626037597656,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/River/268.jpg,medium,0.06934113591891922
3121,14,3,30.496801376342773,0,31.337108612060547,0.8403072357177734,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/River/607.jpg,hard,0.07227575254431373
3122,14,0,32.30170822143555,14,32.30170822143555,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/River/345.jpg,soft,0.1259080170719895
3127,14,1,30.334457397460938,8,31.093868255615234,0.7594108581542969,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/River/462.jpg,medium,0.10226997034272105
3128,14,0,33.17353820800781,14,33.17353820800781,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/River/116.jpg,soft,0.07103843490414039
3129,14,0,32.44281768798828,14,32.44281768798828,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/River/023.jpg,soft,0.06862542995782055
3130,14,0,30.859163284301758,14,30.859163284301758,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/River/009.jpg,soft,0.1229735037394136
3137,14,1,31.382169723510742,3,32.88694381713867,1.5047740936279297,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/River/367.jpg,hard,0.09298991479983876
3139,14,0,31.894906997680664,14,31.894906997680664,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/River/266.jpg,soft,0.05072987695204904
3141,14,0,32.87419509887695,14,32.87419509887695,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/River/335.jpg,soft,0.13243316163891145
3144,14,0,31.800540924072266,14,31.800540924072266,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/River/648.jpg,soft,0.0891645148684122
3146,14,0,32.55394744873047,14,32.55394744873047,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/River/752.jpg,soft,0.12526731957903703
3147,14,0,33.4306640625,14,33.4306640625,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/River/108.jpg,soft,0.11580914805820776
3153,14,0,33.190696716308594,14,33.190696716308594,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/River/203.jpg,soft,0.08570928060453689
3155,14,0,32.101234436035156,14,32.101234436035156,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/River/679.jpg,soft,0.1257740779290153
3156,14,3,31.862186431884766,7,32.73337173461914,0.871185302734375,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/River/714.jpg,hard,0.10755841203097874
3158,14,0,31.007164001464844,14,31.007164001464844,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/River/505.jpg,soft,0.1362763795341345
3159,14,1,28.70146942138672,2,28.73406982421875,0.03260040283203125,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/River/053.jpg,medium,0.1160099275062775
3161,14,0,32.29365539550781,14,32.29365539550781,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/River/511.jpg,soft,0.10352776407922085
3166,14,0,32.32433319091797,14,32.32433319091797,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/River/647.jpg,soft,0.13067519664425117
3167,14,0,28.3203125,14,28.3203125,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/River/395.jpg,medium,0.1238642239102446
3170,14,0,33.402626037597656,14,33.402626037597656,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/River/593.jpg,soft,0.12095316335514444
3171,14,1,29.028125762939453,0,29.16769027709961,0.13956451416015625,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/River/504.jpg,medium,0.13668541692495317
3174,14,0,30.758525848388672,14,30.758525848388672,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/River/205.jpg,soft,0.09953819245044909
3182,14,0,32.988319396972656,14,32.988319396972656,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/River/218.jpg,soft,0.06833930452530271
3185,14,0,33.22524642944336,14,33.22524642944336,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/River/213.jpg,soft,0.06094350483759399
3188,14,0,31.099756240844727,14,31.099756240844727,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/River/044.jpg,soft,0.08332050451897427
3189,14,0,32.249202728271484,14,32.249202728271484,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/River/461.jpg,soft,0.0907231462458272
3191,14,2,31.26321029663086,12,32.04047393798828,0.7772636413574219,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/River/454.jpg,medium,0.06938341671228933
3192,14,2,29.378543853759766,13,30.767091751098633,1.3885478973388672,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/River/605.jpg,hard,0.1387232343172553
3193,14,0,33.069862365722656,14,33.069862365722656,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/River/754.jpg,soft,0.08920643335957468
3194,14,0,33.4609489440918,14,33.4609489440918,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/River/753.jpg,soft,0.1051353828110601
3196,14,1,31.562097549438477,11,33.81892013549805,2.2568225860595703,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/River/599.jpg,hard,0.0734758807208214
3198,14,0,29.70249366760254,14,29.70249366760254,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/River/147.jpg,medium,0.12852720195022369
3199,14,0,31.2966251373291,14,31.2966251373291,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/River/728.jpg,soft,0.08269656078406255
3200,0,0,31.366291046142578,0,31.366291046142578,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Agriculture/623.jpg,soft,0.0645234698904264
3201,0,0,31.787506103515625,0,31.787506103515625,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Agriculture/764.jpg,soft,0.12234132773183971
3202,0,0,32.88521957397461,0,32.88521957397461,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Agriculture/771.jpg,soft,0.11129104892854216
3204,0,0,32.1901741027832,0,32.1901741027832,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Agriculture/029.jpg,soft,0.08324115981444499
3205,0,0,33.45698928833008,0,33.45698928833008,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Agriculture/473.jpg,soft,0.07230854686267761
3207,0,0,34.08781433105469,0,34.08781433105469,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Agriculture/333.jpg,soft,0.12176190165582575
3208,0,1,30.37567901611328,7,31.70774269104004,1.3320636749267578,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Agriculture/537.jpg,hard,0.025299574300578213
3210,0,0,32.886871337890625,0,32.886871337890625,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Agriculture/654.jpg,soft,0.11026830946284845
3211,0,0,32.85118103027344,0,32.85118103027344,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Agriculture/275.jpg,soft,0.08896667802656087
3212,0,0,31.821353912353516,0,31.821353912353516,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Agriculture/785.jpg,soft,0.04242273319373557
3214,0,0,31.955495834350586,0,31.955495834350586,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Agriculture/239.jpg,soft,0.108991306158811
3215,0,0,30.144550323486328,0,30.144550323486328,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Agriculture/792.jpg,soft,0.09469356527667591
3216,0,0,33.643611907958984,0,33.643611907958984,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Agriculture/150.jpg,soft,0.09981079703809077
3218,0,0,33.392173767089844,0,33.392173767089844,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Agriculture/034.jpg,soft,0.12345384080949712
3219,0,0,32.57822036743164,0,32.57822036743164,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Agriculture/149.jpg,soft,0.0758815704359755
3221,0,0,32.62314224243164,0,32.62314224243164,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Agriculture/521.jpg,soft,0.026544148290377975
3222,0,7,21.979541778564453,11,25.41067123413086,3.4311294555664062,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Agriculture/436.jpg,hard,0.05280809304539413
3223,0,0,31.620033264160156,0,31.620033264160156,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Agriculture/539.jpg,soft,0.022322171723728162
3224,0,0,32.99605941772461,0,32.99605941772461,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Agriculture/355.jpg,soft,0.029338871738103046
3225,0,2,31.99114990234375,13,33.46446228027344,1.4733123779296875,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Agriculture/516.jpg,hard,0.11466954129625918
3226,0,0,31.593759536743164,0,31.593759536743164,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Agriculture/708.jpg,soft,0.117673031084695
3227,0,0,34.19142150878906,0,34.19142150878906,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Agriculture/474.jpg,soft,0.0735440489207422
3228,0,0,33.001495361328125,0,33.001495361328125,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Agriculture/501.jpg,soft,0.05044422871411939
3230,0,0,32.3864860534668,0,32.3864860534668,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Agriculture/342.jpg,soft,0.12703487691234572
3231,0,0,31.640674591064453,0,31.640674591064453,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Agriculture/429.jpg,soft,0.05831538947886915
3233,0,1,30.082799911499023,6,30.820539474487305,0.7377395629882812,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Agriculture/033.jpg,medium,0.10717788405399728
3234,0,0,31.974576950073242,0,31.974576950073242,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Agriculture/646.jpg,soft,0.1390760505197732
3235,0,0,32.917354583740234,0,32.917354583740234,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Agriculture/682.jpg,soft,0.07744220654251247
3236,0,0,31.84436798095703,0,31.84436798095703,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Agriculture/544.jpg,soft,0.021728150767927012
3237,0,0,32.988006591796875,0,32.988006591796875,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Agriculture/377.jpg,soft,0.13167166510687256
3239,0,0,30.233152389526367,0,30.233152389526367,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Agriculture/795.jpg,soft,0.08881551266865055
3242,0,0,31.490694046020508,0,31.490694046020508,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Agriculture/215.jpg,soft,0.1386549683817025
3244,0,0,30.725444793701172,0,30.725444793701172,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Agriculture/576.jpg,soft,0.0901183141488115
3245,0,0,30.444570541381836,0,30.444570541381836,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Agriculture/094.jpg,soft,0.1149816507623011
3249,0,0,27.14485740661621,0,27.14485740661621,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Agriculture/243.jpg,medium,0.0904614471993764
3251,0,0,31.395278930664062,0,31.395278930664062,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Agriculture/153.jpg,soft,0.11170815653230667
3252,0,0,27.4877986907959,0,27.4877986907959,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Agriculture/703.jpg,medium,0.055737939364646785
3253,0,0,33.24420166015625,0,33.24420166015625,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Agriculture/189.jpg,soft,0.07850709931512427
3255,0,0,31.911209106445312,0,31.911209106445312,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Agriculture/476.jpg,soft,0.13286262608223554
3256,0,0,30.79461097717285,0,30.79461097717285,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Agriculture/717.jpg,soft,0.10618074879454953
3257,0,0,30.558168411254883,0,30.558168411254883,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Agriculture/327.jpg,soft,0.07488881592332813
3259,0,1,28.66983985900879,1,30.290781021118164,1.620941162109375,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Agriculture/343.jpg,hard,0.09072980808061226
3260,0,0,33.735469818115234,0,33.735469818115234,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Agriculture/115.jpg,soft,0.09752729720244055
3261,0,0,31.712791442871094,0,31.712791442871094,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Agriculture/131.jpg,soft,0.07093152654953004
3263,0,0,31.021459579467773,0,31.021459579467773,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Agriculture/626.jpg,soft,0.0898027258409212
3264,0,0,32.08405303955078,0,32.08405303955078,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Agriculture/425.jpg,soft,0.11069602040327539
3267,0,0,32.72031021118164,0,32.72031021118164,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Agriculture/062.jpg,soft,0.08677285713248026
3269,0,0,34.264827728271484,0,34.264827728271484,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Agriculture/426.jpg,soft,0.1037608855429253
3271,0,0,32.472171783447266,0,32.472171783447266,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Agriculture/503.jpg,soft,0.08800121891021098
3272,0,0,31.340457916259766,0,31.340457916259766,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Agriculture/641.jpg,soft,0.08878061645696671
3273,0,0,31.460779190063477,0,31.460779190063477,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Agriculture/622.jpg,soft,0.07761377824482488
3274,0,0,33.57521438598633,0,33.57521438598633,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Agriculture/440.jpg,soft,0.032806160007496143
